GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
7752,6,21,10,1500,111.024,0.001066623,0.0003897276,4,0.0000410239579915,0.0000820479159829,0.003261405,35.7215,67.673,6.1384,12,0.0010461,5,0.,0.
7756,4,17,14,900,156.8736,0.007577017,0.0003014177,2,0.0001039371,0.0000831497110548,0.004126304,35.3434,54.1259,5.4836,20,0.00090425,8,0.000218268,0.00073795
7757,4,24,6,550,61.953,0.000491655,0.0002017044,0,0.0000378195754122,0.0000630326256871,0.002117896,53.5808,84.9286,5.5595,15,0.00084464,9,0.0002269175,0.000075639
7760,1,17,4,24,48.879,0.000400282,0.0002561804,8,0.0000480338158063,0.0000800563596772,0.00238568,55.973,105.0201,3.8255,15,0.0007045,6,0.0000960676316127,0.000032023
7766,5,16,36,1000,173.4774,0.008070418,0.0007928118,4,0.0007521548,0.0007013336,0.00415718,20.2941,46.5428,5.9144,32,0.0010266,5,0.,0.
7767,2,22,16,300,64.7028,0.001068034,0.0003738118,4,0.00004005126562,0.0006274698,0.002309623,84.2093,85.8266,4.9942,16,0.00062747,8,0.,0.0001068
7770,5,21,18,1000,104.0502,0.00128866,0.0002170374,5,0.0000135648399349,0.0005290288,0.003079219,29.646,67.0837,6.0793,27,0.001248,8,0.0000271296798698,0.00002713
7771,5,18,28,1200,106.752,0.002367725,0.0004761905,4,0.0000396825396825,0.0002380952,0.003769841,40.662,49.4035,4.6947,29,0.00075397,3,0.,0.00021164
7774,4,20,12,450,117.111,0.003539192,0.0003182379,8,0.0002121586,0.0003471686,0.004715708,27.4016,47.3865,4.1636,26,0.000974,9,0.,0.000019287
7783,6,21,16,800,263.7198,0.022523215,0.0006457167,10,0.0001998647,0.0004766005,0.004304778,23.5125,39.6714,6.3429,19,0.0011992,8,0.,0.
7785,5,23,6,700,134.6478,0.00237028,0.0004165591,7,0.0000234681185609,0.0009387247,0.004975241,23.745,46.4151,4.5601,35,0.0011382,10,0.0003813569,0.00096219
7790,4,28,14,730,104.4084,0.004206481,0.0005193187,5,0.0000519318653926,0.0006751143,0.002752389,63.2381,69.8113,5.5189,19,0.00090881,4,0.,0.
7792,4,23,14,150,83.2944,0.003109146,0.0004714228,2,0.0000448974094195,0.000089794818839,0.003053024,52.3985,64.7647,4.2353,23,0.00071836,6,0.0001010192,0.00010102
7793,4,16,12,500,78.9924,0.00196095,0.0003950116,3,0.,0.0002116133,0.002736866,28.601,72.9072,4.7216,23,0.00077592,7,0.,0.
7794,5,21,20,730,139.5462,0.001058189,0.0001744267,5,0.0000232568956696,0.0003023396,0.003500163,35.4,60.9834,7.0598,27,0.0011861,6,0.,0.
7795,4,28,4,950,150.258,0.008067335,0.0004368593,7,0.,0.0007669307,0.003718158,29.0995,61.5875,5.6632,33,0.0011455,7,0.,0.00004854
7801,2,19,20,12,57.1536,0.001583891,0.0003322848,5,0.0000110761596739,0.0002658278,0.003189934,61.4216,81.3611,3.0174,17,0.00086394,7,0.,0.000055381
7804,1,21,10,500,73.1424,3.03E-05,0.0000303324435817,1,0.,0.0000303324435817,0.002108105,70.7246,83.0216,6.4173,15,0.0010161,5,0.,0.
7805,4,25,2,400,82.203,0.001507321,0.0003050531,4,0.0000538329026701,0.0009869365,0.002655757,50.449,64.1351,5.3311,30,0.0012023,5,0.,0.
7806,3,21,6,300,134.6472,0.003024631,0.0005418719,8,0.0000788177339901,0.0000788177339901,0.003940887,22.8972,49.82,5.67,22,0.0013399,8,0.0001280788,0.00026601
7809,4,24,20,730,123.462,0.00372148,0.0001507142,0,0.,0.0003362085,0.003164997,31.0147,64.8059,6.2418,19,0.0011593,6,0.,0.
7810,3,22,14,80,52.8882,0.002177831,0.0002252929,6,0.0000563232201862,0.0001314208,0.001558276,35.3659,103.5181,5.0241,12,0.00060078,5,0.,0.
7816,5,27,24,900,117.4518,0.002088865,0.0003628961,7,0.0000265533722783,0.0003274916,0.003496194,59.8274,60.8101,5.9063,34,0.001487,10,0.0000531067445566,0.000097362
7818,5,18,10,450,98.8128,0.004366961,0.0005117533,2,0.0000170584422231,0.0002558766,0.003326396,56.1028,70.8923,4.6436,36,0.00086998,8,0.0002473474,0.00029852
7820,5,27,20,720,135.273,0.002076949,0.0002383384,9,0.0000510725229826,0.003030303,0.003660198,19.7576,55.1907,6.6256,30,0.0011236,7,0.,0.
7831,3,16,6,600,101.0802,0.000311966,0.0000820964140286,3,0.,0.0007388677,0.002889794,37.44,57.6818,6.4034,18,0.0015106,6,0.,0.
7832,2,22,6,500,97.632,0.004599353,0.0001796622,6,0.0001796622,0.0007006827,0.002407474,55.5489,92.7463,5.8358,15,0.0012397,5,0.,0.
7836,4,21,2,255,84.5652,0.001757053,0.0002860318,4,0.0000163446765389,0.000555719,0.00342421,54.0383,75.8759,4.1551,34,0.0010869,10,0.0001552744,0.00018796
7844,6,25,28,2500,184.2786,0.010149436,0.0005130836,6,0.0001282709,0.0000962031811185,0.003351078,25.2885,50.1053,7.3589,17,0.00060929,6,0.,0.00035274
7847,3,25,10,100,124.8396,0.007780226,0.0004934362,8,0.0000344257780226,0.0003213073,0.003178647,33.5507,66.1661,5,21,0.00094097,9,0.,0.00044754
7848,7,26,36,1300,188.5512,0.008661576,0.001387275,5,0.0003675686,0.0003972112,0.005371244,23.0188,37.9249,4.8863,36,0.00052171,7,0.000349783,0.00076478
7849,4,19,8,400,96.9822,0.001579155,0.0003849191,5,0.,0.0004243979,0.004184761,37.7021,51.9623,4.1038,31,0.0010659,7,0.0002368733,0.00040466
7851,5,21,10,430,122.2194,0.002325581,0.0005547258,6,0.0000960102410924,0.0008427566,0.004085769,22.2723,50.5274,5.0914,20,0.00088543,6,0.,0.00009601
7853,3,20,12,400,110.7282,0.002239104,0.0000725215751686,2,0.0001178476,0.0002810211,0.0036986,56.0393,57.4804,4.8113,21,0.00089745,9,0.0003535427,0.000063456
7855,6,23,24,1500,140.178,0.004302076,0.0003808395,5,0.0000423155044008,0.0008322049,0.003512187,21.629,55.3414,6.2892,18,0.0024402,7,0.0002679982,0.00029621
7858,3,22,20,60,94.7502,0.00147634,0.0003128666,5,0.0000293312475557,0.0008897145,0.003412202,43.4138,56.1948,5.1232,28,0.00064529,7,0.0002053187,0.0011146
7863,4,20,20,1000,109.8432,0.002027847,0.0004311171,7,0.0001756403,0.0002395095,0.003065721,29.2775,68.6875,6.2812,21,0.00062272,5,0.,0.
7865,5,17,28,400,174.5022,0.016882329,0.0004380644,6,0.0001516377,0.0001684863,0.002881116,37.8118,60.8889,5.4854,12,0.0010109,4,0.,0.
7867,6,18,20,1500,136.7148,0.006395961,0.0002168122,5,0.000061946354457,0.0004336245,0.003778728,23.9506,58.459,5.1107,21,0.00096017,6,0.,0.
7869,5,17,28,1500,176.5986,0.011495035,0.0005101347,2,0.0002040539,0.0006291661,0.003911033,38.9804,53.1478,5.7457,39,0.0026867,8,0.0001955516,0.00073119
7870,5,20,8,300,123.3264,0.005695953,0.0006219151,6,0.,0.0001382034,0.003385982,25.1462,66.2974,5.2974,25,0.00054294,6,0.0000592300098717,0.000069102
7881,4,17,12,250,122.6952,0.001977848,0.0002008277,3,0.0000060856864654,0.0000121713729309,0.003998296,47.8171,64.6758,5.1568,31,0.0010711,11,0.0001460565,0.00024951
7883,6,19,14,950,225.9114,0.011330664,0.0009139972,6,0.0000290157845868,0.0001595868,0.004787605,30.3587,38.7273,6.4758,20,0.0015959,6,0.,0.
7884,2,17,4,350,92.1114,0.003137587,0.0004669897,5,0.,0.0000437802813613,0.002831125,41.7824,62.6598,5.1031,12,0.00070048,7,0.,0.00004378
7885,4,18,20,980,156.0378,0.004852598,0.0012405137,9,0.0000912142440163,0.0002006713,0.00339317,35.027,54.2796,7.2473,21,0.0010398,6,0.,0.00031013
7886,4,18,20,750,148.923,0.008679659,0.0003871967,2,0.0000161331956634,0.0001774652,0.003016908,42.9677,61.7968,6.5027,18,0.0011455,7,0.,0.0001452
7887,2,24,36,450,85.9146,0.000992613,0.0003000923,10,0.0000346260387812,0.0002654663,0.003462604,84.6823,64.3867,4.3,26,0.0010388,7,0.,0.
7888,4,24,12,2000,120.1476,0.001241311,0.0002482622,5,0.,0.0008551252,0.003365332,26.6116,60.7541,6.2951,14,0.00088271,5,0.,0.
7889,7,17,6,1100,159.2238,0.003570117,0.0008724401,4,0.000241069,0.000700248,0.004832859,17.9333,36.4181,5.323,21,0.0012398,7,0.,0.000045918
7893,4,23,28,500,80.6748,0.002550538,0.0002833932,3,0.0000314881289754,0.0000629762579508,0.004061969,45.0428,64.5581,3.0155,17,0.00069274,7,0.0000944643869261,0.000047232
7898,6,20,28,1000,214.4652,0.020455328,0.0005777647,7,0.0005285932,0.0008113291,0.003085509,33.424,68.5896,6.6375,28,0.0011309,7,0.,0.000049171
7900,3,21,18,450,75.1692,0.000298329,0.0001740255,1,0.0000497215592681,0.0002486078,0.001292761,27.9216,85.2308,10.5962,5,0.0005718,3,0.,0.
7906,2,24,4,120,74.7108,0.002349159,0.0002472799,7,0.0002369766,0.0002060666,0.003039482,57.1701,71.6068,4.0576,22,0.00069032,9,0.0002060666,0.00013394
7909,2,25,4,150,37.5,0.000365961,0.0001951791,2,0.0000731921538011,0.0001463843,0.001195472,44.5,102.449,5.7143,8,0.00060993,3,0.,0.
7913,5,23,30,2000,190.5432,0.010075035,0.0006211489,8,0.0004720731,0.0021491751,0.004931922,22.4141,41.1184,5.403,30,0.0017889,7,0.0003354204,0.0011429
7917,6,22,16,1000,112.9194,0.005749647,0.0003814028,2,0.0000476753499371,0.0002383767,0.003794958,32.9673,53.2462,4.2211,30,0.0010393,11,0.0002288417,0.00030512
7918,3,31,4,300,88.9254,0.002224694,0.0004032258,3,0.0001112347,0.000027808676307,0.003740267,42.791,60.2528,3.8439,23,0.00082036,5,0.,0.
7919,3,19,12,620,96.867,0.001719008,0.0003216856,2,0.0000402107040894,0.0009650569,0.002613696,38.1931,75.5231,7.4885,24,0.0016285,8,0.0002412642,0.0010857
7921,4,25,8,200,74.6772,0.002988964,0.0006514408,8,0.0003065604,0.0001916002,0.003065604,34.1423,73.4333,3.8458,19,0.00085581,8,0.0001021868,0.0001916
7922,5,28,8,750,179.0754,0.00294776,0.0005832466,4,0.000110344,0.0009221602,0.004839371,30.7276,39.355,6.2541,29,0.0013478,7,0.,0.
7923,3,20,28,300,83.8716,0.001326778,0.0000390228674003,1,0.0000195114337001,0.0003512058,0.00163896,58.7952,89.9524,8.5833,18,0.00064388,5,0.,0.
7925,4,16,28,850,131.3802,0.008834124,0.000170983,5,0.,0.0001139887,0.003351268,46.6212,68.0136,4.7585,22,0.00090051,6,0.,0.
7926,4,23,2,200,116.3904,0.002363867,0.000443225,6,0.0004010131,0.0005909667,0.003039257,18.4336,67.1111,6.3542,15,0.0016885,5,0.,0.
7927,4,31,12,600,63.9486,0.001206874,0.0004666581,6,0.0000804582904222,0.0004022915,0.00233329,52,83.8897,4.7448,16,0.00059539,7,0.,0.00067585
7934,2,20,20,30,67.2546,0.001365977,0.000166369,6,0.0000175125214528,0.0000612938250849,0.003397429,73.6641,71.9588,3.4356,25,0.00065672,8,0.0000963188679906,0.00016637
7935,3,19,12,600,140.1918,0.002554521,0.0002888504,4,0.0000180531484691,0.00009929231658,0.004729925,32.4054,46.7634,5.0668,52,0.001363,10,0.,0.
7939,4,20,8,500,149.3934,0.004992888,0.0004409673,5,0.0000426742532006,0.0003129445,0.004423898,46.2194,45.2347,5.0257,19,0.0010242,7,0.0000711237553343,0.00018492
7945,4,22,14,800,135.2832,0.000676512,0.0003092624,5,0.,0.0009084583,0.004001082,21.7476,47.285,6.2319,13,0.00098577,6,0.,0.000019329
7946,4,21,8,200,96.9408,0.002165288,0.0004233803,4,0.0001693521,0.0001572555,0.003120917,50.2412,73.1163,5.7132,21,0.0027096,9,0.0001572555,0.00089515
7955,3,25,4,360,64.6458,0.001765485,0.0004291109,3,0.000024520621843,0.0000858221764504,0.003175421,43.2868,78.3629,3.4402,23,0.0010299,8,0.,0.00015938
7956,5,18,28,1400,139.827,0.003514494,0.0003936233,2,0.0000632608879017,0.0014550004,0.003690219,52.4885,50.3848,6.3524,23,0.00086457,9,0.0001968117,0.00095594
7957,3,21,20,160,90.9126,0.001940627,0.0003146963,2,0.0001048988,0.0001835729,0.002097976,32.9114,98.65,7.35,11,0.0010752,4,0.,0.
7958,2,21,8,415,66.1422,0.000708745,0.0001378116,6,0.0001574989,0.0013731937,0.001781707,39.6343,128.0331,6.6851,39,0.00029531,4,0.,0.
7959,4,32,20,730,58.8156,0.000553122,0.0003650604,4,0.0003097482,0.0003208107,0.002831984,45.1137,75.8438,3.8945,22,0.00086287,9,0.,0.000055312
7960,5,21,20,500,120.3672,0.001424062,0.0001372589,3,0.,0.0003946194,0.004546702,40.0152,61.2226,4.6642,23,0.0024707,6,0.,0.
7962,2,18,14,300,108.2226,0.008214507,0.0006027416,4,0.0000688847558035,0.0000688847558035,0.002393745,50.029,81.6691,5.0216,10,0.00065441,3,0.,0.
7964,6,18,28,2400,102.4656,0.002665832,0.0004583091,4,0.0003284549,0.0006645483,0.003299826,23.9907,61.3241,5.169,41,0.001161,10,0.000282624,0.00020624
7967,2,33,8,120,55.1292,0.001648352,0.0004976156,1,0.0000725689404935,0.0003524777,0.001886793,53.1271,95.9341,4.8736,25,0.00059092,8,0.0001762389,0.000041468
7968,2,27,10,150,95.8944,0.001370167,0.0003826594,0,0.0000617192514689,0.0011850096,0.001962672,45.7975,85.8113,9.5094,21,0.0015059,9,0.,0.
7969,4,16,28,800,129.1212,0.005355396,0.0001397819,7,0.0000698909700867,0.0003494549,0.00423714,48.8347,53.2701,4.3649,30,0.00060281,7,0.,0.
7970,4,18,10,200,54.2802,0.001610047,0.0004025117,1,0.,0.0002817582,0.001831428,41.5556,95.3846,5.1319,8,0.0010264,3,0.,0.00012075
7971,3,19,12,1000,125.2326,0.010656398,0.0003358109,4,0.0000447747828423,0.0004477478,0.001880541,96.7711,90.3333,6.631,14,0.00051491,4,0.,0.
7974,2,20,10,100,61.0146,1.36E-05,0.0000271046782675,0,0.0000271046782675,0.0002168374,0.003252561,63.6318,79.1167,3.5583,24,0.00081314,4,0.,0.000094866
7975,5,21,12,800,75.9108,0.000801167,0.0000810168515051,3,0.,0.0000090018723895,0.003690768,40.4499,60.1268,3.8293,26,0.00072015,10,0.0001080225,0.00013503
7976,1,21,24,150,100.7034,0.00168278,0.0003464546,5,0.0000082489193916,0.00030521,0.003876992,33.9957,56.6894,4.5702,47,0.00088263,8,0.0000329956775662,0.0000082489
7978,5,24,8,750,98.5464,0.001771423,0.0001529286,5,0.0007009227,0.000790131,0.00261253,19.549,75.3951,6.5366,19,0.0011215,9,0.0000254880970587,0.00012744
7979,6,23,8,500,124.1724,0.002848644,0.0004159524,7,0.0000630230916608,0.0006680448,0.005092266,24.1886,46.9208,4.0495,25,0.0011596,9,0.0000630230916608,0.00015126
7980,4,26,8,500,91.968,0.002478464,0.0016482988,3,0.0000601568891669,0.0000721882670003,0.003392849,26.3915,58.7518,4.4858,20,0.00070985,8,0.,0.00014438
7985,5,21,8,250,167.1306,0.01439527,0.00046478,5,0.0000774633340219,0.0006326172,0.003989362,32.4675,57.4887,4.301,20,0.00086501,6,0.,0.00025821
7986,4,22,6,500,109.9542,0.002464255,0.0004061958,5,0.,0.0002843371,0.003249567,38.5439,67.7333,5.5792,33,0.0020445,7,0.,0.
7988,4,18,28,1000,178.7328,0.005272174,0.0005094958,8,0.,0.0002215199,0.004282719,24.8221,56.2414,7.1759,31,0.0015063,11,0.0000295359896033,0.
7989,5,19,28,400,134.2224,0.008092324,0.0002693849,6,0.000107754,0.0002801603,0.004417913,35.8435,50.2146,3.9195,21,0.0011961,7,0.0002047326,0.00028016
7990,5,22,12,500,124.011,0.004002406,0.0004395706,4,0.0000231352952064,0.00019665,0.003875162,23.4251,56.7522,5.3463,28,0.0010527,10,0.0001041088,0.00067092
7991,5,27,10,700,222.7338,0.009558152,0.0005432558,6,0.0000629861745347,0.0014801751,0.003511479,21.6449,41.5516,9.1076,27,0.0010471,6,0.,0.0000078733
7993,3,20,6,250,83.9088,0.000727082,0.0002762913,5,0.,0.0001454165,0.003489995,24.7866,62.2167,4.4833,15,0.0010761,7,0.,0.00011633
7997,6,17,24,1320,147.9558,0.005320148,0.0002034174,2,0.0001408274,0.0001564749,0.003927521,28.24,47.4263,5.5458,16,0.00079802,4,0.,0.
7998,6,17,8,800,119.8326,0.003110372,0.0001231831,3,0.,0.0001077852,0.003818675,24.5182,52.6613,5.2218,20,0.0016322,5,0.000384947,0.00046194
7999,6,26,16,900,202.5648,0.013524631,0.0005858596,7,0.0005983247,0.0006980455,0.002891903,20.1732,57.6897,8.5905,22,0.0016205,7,0.0000872556840846,0.
8002,6,25,20,750,149.1078,0.005844502,0.0005520865,3,0.0000190374657326,0.0002950807,0.003931237,37.0194,49.5593,5.8232,29,0.001028,8,0.0002189309,0.00025701
8004,3,39,12,450,53.769,0.000753726,0.0001938151,6,0.,0.0001292101,0.002670342,52.6504,88.8387,3.8145,6,0.00077526,5,0.,0.
8005,3,16,8,800,208.95,0.019577966,0.0005079189,3,0.0000577180588262,0.000773422,0.002770467,38.2594,61.0167,7.3917,27,0.0011544,9,0.0002770467,0.0003694
8006,5,18,6,150,153.8304,0.003002208,0.0005518764,5,0.0001324503,0.0000993377483444,0.005309051,19.7583,38.3534,4.8378,20,0.0007064,8,0.,0.
8007,5,21,10,700,105.8532,0.00107541,0.0001975244,3,0.000104249,0.0001316829,0.003966948,48.9861,51.3693,4.4094,37,0.00072974,10,0.000104249,0.00021398
8017,6,23,14,1000,107.454,0.002145835,0.0004087305,4,0.0002452383,0.0001430557,0.003208534,21.7949,55.1083,5.6242,15,0.0011444,6,0.,0.00018393
8018,5,20,8,250,108.4212,0.00410527,0.0001433051,5,0.0002023131,0.000177024,0.004063122,43.1518,59.361,4.1494,42,0.00059851,7,0.,0.
8019,4,23,10,150,77.0478,0.001608814,0.0001950078,4,0.,0.000097503900156,0.004070788,38.9398,61.6766,3.2575,15,0.0011944,5,0.,0.00014626
8020,6,18,36,1000,290.6184,0.029263771,0.0013241525,5,0.,0.0000331038135593,0.002714513,23.358,38.6341,9.4146,19,0.0008607,5,0.,0.
8023,5,19,4,550,132.8766,0.00607558,0.0003746608,4,0.,0.0002531492,0.003898497,39.1354,60.1455,5.0442,23,0.0014075,9,0.0000506298351493,0.00014176
8024,4,31,4,700,55.2216,0.001440836,0.0004272825,9,0.,0.0002583569,0.002841925,70.4421,75.2168,3.2028,26,0.00071545,11,0.000089431217457,0.
8026,6,16,42,1000,200.589,0.017254706,0.0003637356,6,0.0000682004182959,0.0005115031,0.004592162,40.5459,44.3564,4.2748,18,0.0010457,5,0.,0.
8027,1,21,20,125,60.594,0.00019382,0.0001938199,1,0.0000830656772622,0.0004153284,0.001550559,68.8727,134.2857,7.2321,14,0.00063684,4,0.,0.
8033,4,17,12,60,99.5382,0.001743349,0.0005811165,7,0.000009224071136,0.0000737925690883,0.003846438,38.4423,58.8106,4.458,20,0.00058112,6,0.,0.
8038,4,27,24,1000,95.1204,0.001459999,0.0003827181,4,0.0005669899,0.001956115,0.001984465,42.5612,90.8,8.4071,21,0.0013608,6,0.,0.
8039,3,18,16,800,98.8422,0.006238811,0.0002983779,1,0.0001220637,0.0004882548,0.002997342,66.3818,76.6516,4.0995,16,0.00028482,5,0.,0.
8041,3,27,20,700,69.4854,0.001241255,0.0003667344,3,0.0000987361769352,0.0004936809,0.002369668,54.9461,85.0714,5.119,15,0.00040905,7,0.,0.000014105
8042,6,23,8,700,181.152,0.001802278,0.0002162734,7,0.0001561974,0.0003965012,0.006127746,18.5933,34.2196,5.1118,20,0.00052867,5,0.,0.
8043,6,21,8,600,210.0804,0.011736949,0.0010154103,5,0.0001493251,0.0008362203,0.004151236,18.8159,44.3597,6.8957,20,0.0012394,7,0.,0.
8047,6,18,20,1400,240.8034,0.023282937,0.0009071274,3,0.0001295896,0.0002159827,0.003606911,29.6386,45.6287,6.0958,17,0.0010367,6,0.,0.
8048,7,22,28,2700,179.7546,0.005395302,0.0005826624,8,0.0008853441,0.0004388886,0.005213693,24.1628,40.1626,5.3062,53,0.0006205,8,0.,0.
8050,4,22,24,700,139.7418,0.001627251,0.0003616113,3,0.,0.0002802488,0.003607073,22.8543,53.9649,6.8221,25,0.0024861,8,0.0000361611340132,0.000027121
8051,2,24,8,600,104.181,0.000969828,0.0002514368,7,0.0000478927203065,0.0007423372,0.002681992,45.0045,73.3214,7.1161,23,0.0012332,8,0.0000838122605364,0.
8052,3,24,12,500,88.8864,0.000833608,0.0003704923,2,0.0000205829079532,0.0004322411,0.003313848,52.6106,57.2547,4.6304,24,0.00064836,8,0.,0.000010291
8055,6,19,28,750,155.8986,0.00478657,0.0004624705,8,0.0001271794,0.0003352911,0.004543773,31.2959,45.8219,5.3282,39,0.0015377,8,0.00019655,0.
8062,3,16,28,400,77.8632,0.002658662,0.000122519,4,0.,0.0000367556971331,0.00341828,56.5036,67.7706,3.5735,22,0.00083313,7,0.0001347709,0.000073511
8063,3,30,8,420,55.0902,0.001247465,0.0002655893,8,0.,0.0000885297620964,0.002776615,52.0698,90.8174,3.3275,18,0.00037826,11,0.,0.
8065,5,17,4,1100,113.2008,0.003053853,0.0004667018,5,0.0001623311,0.0004058277,0.003601721,52.6893,54.862,4.938,29,0.00070005,10,0.0001014569,0.00034495
8066,4,19,14,1260,166.6032,0.006164966,0.0008199708,5,0.0000911078717201,0.0001974004,0.003325437,32.5688,63.4521,8.0046,15,0.0017462,6,0.,0.
8068,3,36,16,400,46.9092,0.000601207,0.0001020917,4,0.0000340305821498,0.0000567176369164,0.002790508,38.1551,88.7805,2.9797,18,0.00039702,5,0.0000567176369164,0.000090748
8073,5,22,4,700,147.1464,0.008859784,0.0008000474,10,0.0003259452,0.0001481569,0.004049623,29.5452,53.1317,4.7122,25,0.00086919,6,0.0002074197,0.00016791
8076,2,26,10,300,108.3924,0.001552916,0.0002232316,4,0.0000485286124699,0.0003591117,0.003241711,36.997,63.8084,5.8922,28,0.00090263,8,0.,0.
8078,3,17,4,50,101.7456,0.00509104,0.0001996486,5,0.0000399297236863,0.0000898418782942,0.002425731,53.2066,82.963,5.8519,16,0.00082854,5,0.,0.
8079,3,25,20,200,70.1022,0.00125743,0.0002286237,5,0.,0.0000762078951379,0.003257888,55.7176,67.9766,3.5965,17,0.00076208,4,0.,0.
8085,3,17,10,50,115.2984,0.006638448,0.0007887265,6,0.000026290882322,0.0003154906,0.00400936,34.4605,57.4295,3.8656,19,0.00068356,6,0.,0.0001446
8090,4,21,16,500,99.282,0.007656703,0.0001957353,4,0.0000345415189057,0.000046055358541,0.003212361,54.3309,79.1971,3.5556,22,0.00065629,10,0.0000115138396352,0.000023028
8095,2,20,10,600,98.7942,0.000289748,0.0000263407438626,1,0.0000131703719313,0.0005794964,0.002857971,47.0741,71.447,6.4055,17,0.00080339,6,0.0000658518596565,0.000052681
8096,4,25,8,500,113.7078,0.00415291,0.0003740198,3,0.0001031779,0.00009028064383,0.00536525,36.1928,45.6827,3.4615,25,0.00063196,8,0.,0.
8098,5,25,16,1000,87.3978,0.003744477,0.000243391,5,0.,0.0001123343,0.004212537,47.6429,61.4578,3.0711,14,0.00099229,7,0.,0.00020595
8104,4,25,20,600,156.9996,0.009985563,0.0005714629,4,0.000210539,0.000360924,0.001864774,26.0984,71.0323,10.6935,11,0.00069177,3,0.,0.
8106,1,22,6,400,72.4176,4.61E-05,0.0001842469,4,0.0000230308613542,0.0003224321,0.00241824,45.5,81.7905,5.6762,14,0.0002994,3,0.,0.
8109,4,27,12,600,138.0312,0.003423841,0.0004503311,5,0.0003178808,0.0004966887,0.004688742,36.7072,47.4576,4.8206,46,0.0008543,12,0.0002847682,0.0004106
8114,3,17,14,650,56.643,0.000354334,0.0001505917,3,0.,0.0003720502,0.003472468,68.3887,65.4592,3.0204,25,0.00041634,7,0.,0.0001063
8116,5,24,8,450,108.8196,0.002811749,0.0005459707,8,0.0000272985367984,0.0002092888,0.003803596,34.1583,53.9043,5.0718,29,0.0013467,6,0.0002729854,0.00046408
8117,3,16,24,100,59.7024,0.000200116,0.0000333526037266,2,0.,0.0004002312,0.003279673,53.0476,74.1153,3.4881,19,0.00064482,6,0.,0.00015565
8119,3,22,8,250,131.6652,0.002360747,0.0001247972,5,0.,0.0005927867,0.004971089,29.6855,43.7238,4.1632,24,0.0011024,8,0.,0.
8125,5,28,10,2000,135.1194,0.002195171,0.0004490122,3,0.000039912193175,0.0001796049,0.005238475,44.3282,38.72,4.3048,25,0.0013869,8,0.0000997804829375,0.00062862
8126,3,18,4,50,69.8706,0.000932731,0.0001961538,8,0.,0.0001401098,0.002826216,65.1858,77.9773,4.3414,29,0.00053242,7,0.,0.
8129,4,18,8,350,127.9752,0.002006338,0.0002572228,6,0.,0.0000617334760063,0.004022965,29.4256,52.0307,5.4885,25,0.0014919,9,0.,0.
8134,3,20,10,200,68.139,0.001621173,0.0001005379,4,0.,0.0000251344694114,0.004071784,57.387,65.2099,2.7222,24,0.00077917,6,0.0001005379,0.000087971
8135,4,19,6,500,85.2966,0.003911623,0.0002435809,4,0.000042984869326,0.0002579092,0.004026249,56.5,58.3203,3.0285,26,0.00077373,7,0.,0.00008597
8137,4,18,14,700,154.9362,0.00313734,0.0008449903,6,0.,0.0000250987216384,0.004710193,28.5196,46.6643,5.6021,30,0.00082826,8,0.,0.000058564
8138,4,31,24,1800,70.5852,0.001127917,0.0002311305,5,0.0000369808808846,0.0001386783,0.002829037,43.082,78.732,4.6307,24,0.0007766,10,0.0000739617617692,0.000092452
8140,3,20,42,1600,59.664,0.000209661,0.0000628983562563,2,0.0000838644750084,0.0003983563,0.002264341,37.757,82.963,5,13,0.00041932,3,0.,0.
8145,4,16,24,800,76.9332,0.00149873,0.000127011,1,0.0000169348010161,0.0000423370025402,0.00358171,49.0332,68.6619,3.5603,21,0.00047417,10,0.,0.
8146,3,27,16,500,85.4652,0.000686245,0.0001198205,5,0.,0.0004574964,0.002581587,32.3898,76.2025,6.1983,21,0.0021894,9,0.0001742843,0.00025053
8147,6,20,24,2000,109.3782,0.00411985,0.0004447566,5,0.0000468164794007,0.0000936329588015,0.003675094,29.7436,49.6561,4.6815,18,0.00065543,4,0.,0.
8151,2,22,28,200,87.4368,0.001696046,0.0003336484,0,0.,0.0000556080742924,0.002405049,44.5349,76.1156,6.3121,12,0.00055608,5,0.,0.
8152,5,26,8,180,111.3534,0.001184463,0.0000881005520968,3,0.0001076785,0.0000489447511649,0.003347821,36.6217,65.9649,5.9152,22,0.00068523,6,0.,0.00015662
8155,4,20,2,100,112.2516,0.002281369,0.0004365582,7,0.0001549078,0.000457682,0.003710745,37.8479,55.4231,5.0493,26,0.00049289,8,0.0000352063089706,0.000035206
8159,3,26,8,380,109.7904,0.002750756,0.0007555723,4,0.,0.,0.004013978,36.9912,56.9882,4.3853,20,0.0010507,7,0.,0.
8160,5,20,12,800,172.7046,0.006938691,0.0007249379,10,0.0003106877,0.0003935377,0.003334714,25.8,47.0062,7.6398,19,0.00089064,4,0.,0.00008285
8167,4,24,16,800,172.9176,0.002984325,0.0003486361,4,0.0002091817,0.0008227813,0.004448597,26.4025,38.0564,6.7116,17,0.00096224,7,0.,0.000013945
8173,3,22,28,730,128.1648,0.000669677,0.0001913363,7,0.0004209398,0.0005931425,0.004592071,30.7782,45.4,5.0375,20,0.00066968,4,0.,0.
